CountryOrTerritory,ReportingYear,UpdateTime,StationLocalId,SamplingPointLocalId,SamplingPoint_Latitude,SamplingPoint_Longitude,Pollutant,AggregationType,Namespace,Unit,BeginPosition,EndPosition,Validity,Verification,DataCoverage,DataCapture,TimeCoverage,AQValue
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT0776A,SPO.IT0776A_5_BETA_1999-11-01_00:00:00,45.849443999999984,9.3958329999999997,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,96.71232877,100,96.71232877,54.5
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT0837A,SPO.IT0837A_5_BETA_2004-10-14_00:00:00,45.633059999999993,9.5563900000000004,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,97.53424658,100,97.53424658,71.734148
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT0871A,SPO.IT0871A_5_BETA_2010-06-23_00:00:00,41.768188999999985,12.237048000000001,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,97.26027397,100,97.26027397,44
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT0887A,SPO.IT0887A_5_BETA_2005-08-31_00:00:00,41.99555999999999,12.72639,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,98.35616438,100,98.35616438,36
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT0945A,SPO.IT0945A_5_BETA_1996-01-01_00:00:00,43.874719999999996,11.10528,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,96.16438356,100,96.16438356,40
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT0952A,SPO.IT0952A_5_BETA_2010-07-26_00:00:00,41.88944399999999,12.266389,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,98.35616438,100,98.35616438,28
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT0966A,SPO.IT0966A_5_BETA_2010-03-01_00:00:00,46.066110999999992,13.240556,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,97.26027397,100,97.26027397,43.7
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1026A,SPO.IT1026A_5_gravi_2016-01-01_00:00:00,44.572777999999985,8.9463889999999999,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,92.60273973,100,92.60273973,44.25999999
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1121A,SPO.IT1121A_5_gravi_2002-11-01_00:00:00,45.17577,7.5602000000000009,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,98.08219178,100,98.08219178,55
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1144A,SPO.IT1144A_5_BETA_2013-01-01_00:00:00,44.293888999999993,8.4113889999999998,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,98.35616438,100,98.35616438,34.00999999
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1190A,SPO.IT1190A_5_BETA_1999-12-01_00:00:00,46.131669999999993,9.5663900000000002,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,97.80821918,100,97.80821918,42.400002
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1191A,SPO.IT1191A_5_nephelometry_beta_2008-10-28_00:00:00,46.082529999999998,10.95804,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,95.61643836,100,95.61643836,21
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1277A,SPO.IT1277A_5_BETA_2005-01-01_00:00:00,40.574999999999996,9.6944400000000002,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,97.80821918,100,97.80821918,18.87999999
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1388A,SPO.IT1388A_5_BETA_2006-12-19_00:00:00,45.410829999999997,10.691939999999999,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,97.26027397,100,97.26027397,71.73749999
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1451A,SPO.IT1451A_5_BETA_2009-05-01_00:00:00,44.662222,11.639443999999999,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,96.98630137,100,96.98630137,54
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1551A,SPO.IT1551A_5_BETA_1993-04-01_00:00:00,43.75694,11.192780000000001,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,96.71232877,100,96.71232877,35
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1560A,SPO.IT1560A_5_BETA_2002-01-15_00:00:00,43.554720000000003,10.32972,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,95.06849315,100,95.06849315,32
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1571A,SPO.IT1571A_5_BETA_2009-10-20_00:00:00,43.940829999999998,10.905279999999999,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,91.50684932,100,91.50684932,33
Italy,2017,2019-04-02T16:35:30.436666Z,STA.IT1827A,SPO.IT1827A_5_BETA_2006-10-01_00:00:00,43.611669999999989,13.508609999999999,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,92.87671233,97.97687861,94.79452055,40.17727272
Italy,2017,2019-04-02T16:35:30.436666Z,STA.IT2109A,SPO.IT2109A_5_BETA_2013-05-15_00:00:00,42.551943999999999,12.419721999999998,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,96.71232877,100,96.71232877,26
Italy,2017,2019-04-02T16:35:30.436666Z,STA.IT2131A,SPO.IT2131A_5_BETA_2013-12-16_00:00:00,45.731622000000002,13.486356000000002,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,95.89041096,100,95.89041096,36.2
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1870A,SPO.IT1870A_5_BETA_2008-01-24_00:00:00,45.290000000000006,11.643056,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,97.80821918,100,97.80821918,69
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1997A,SPO.IT1997A_5_BETA_2009-01-01_00:00:00,38.190607999999997,15.249112,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,97.80821918,100,97.80821918,26.6
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT2075A,SPO.IT2075A_5_BETA_2010-12-21_00:00:00,44.499999999999993,11.286110999999998,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,96.43835616,100,96.43835616,51
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT0063A,SPO.IT0063A_5_BETA_2000-05-05_00:00:00,42.939166999999991,10.534166999999998,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,97.26027397,100,97.26027397,24
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT0524A,SPO.IT0524A_5_BETA_2006-01-01_00:00:00,45.542222000000002,9.5163890000000002,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,91.23287671,100,91.23287671,68.13847699
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT0825A,SPO.IT0825A_5_BETA_2005-12-01_00:00:00,41.947499999999991,12.469720000000001,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,99.7260274,100,99.7260274,40
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT0828A,SPO.IT0828A_5_BETA_1997-10-01_00:00:00,41.88306,12.508890000000001,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,99.45205479,100,99.45205479,45
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1110A,SPO.IT1110A_5_BETA_2010-01-01_00:00:00,43.738889,10.401667000000002,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,96.43835616,100,96.43835616,33
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1264A,SPO.IT1264A_5_BETA_1999-04-01_00:00:00,42.46638999999999,14.21306,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,97.26027397,100,97.26027397,38
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1346A,SPO.IT1346A_5_BETA_2002-07-20_00:00:00,37.091250000000002,15.286222,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,85.47945205,100,85.47945205,36.400002
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT2019A,SPO.IT2019A_5_BETA_2011-02-08_00:00:00,41.453890000000001,15.547779999999999,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,89.31506849,100,89.31506849,35.42
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT2108A,SPO.IT2108A_5_BETA_2012-01-01_00:00:00,44.375,8.2986109999999993,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,99.17808219,100,99.17808219,40.5
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT2111A,SPO.IT2111A_5_BETA_2014-10-14_00:00:00,39.074969999999993,16.231450000000002,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,93.42465753,100,93.42465753,40
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT2210A,SPO.IT2210A_5_BETA_2015-01-01_00:00:00,40.835549999999998,14.824590000000001,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,86.30136986,100,86.30136986,43.1
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT2245A,SPO.IT2245A_5_gravi_2017-01-01_00:00:00,46.14376,12.21278,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,98.08219178,100,98.08219178,43
Italy,2017,2019-04-02T16:35:30.436666Z,STA.IT1701A,SPO.IT1701A_5_BETA_2004-05-01_00:00:00,40.638060000000003,17.938330000000001,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Not valid,Not verified,0,0,100,0
Italy,2017,2019-04-02T16:35:30.436666Z,STA.IT1496A,SPO.IT1496A_5_BETA_2016-06-15_16:00:00,40.849359999999997,14.231109999999999,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,85.75342466,90.72463768,94.52054795,35.17499999
Italy,2017,2019-04-02T16:35:30.436666Z,STA.IT2222A,SPO.IT2222A_5_BETA_2015-01-01_00:00:00,41.185289999999995,14.092150000000002,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,94.24657534,94.76584022,99.45205479,56.31666666
Italy,2017,2019-04-02T16:35:30.436666Z,STA.IT0459A,SPO.IT0459A_5_BETA_2006-02-20_00:00:00,43.59888999999999,13.341939999999999,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,93.97260274,97.44318182,96.43835616,38.72916666
Italy,2017,2019-04-02T16:35:30.436666Z,STA.IT1011A,SPO.IT1011A_5_BETA_2012-11-13_00:00:00,42.560000000000002,12.650829999999999,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,97.80821918,100,97.80821918,48
Italy,2017,2019-04-02T16:35:30.436666Z,STA.IT1943A,SPO.IT1943A_5_TEOM_2014-01-01_00:00:00,44.314939999999993,9.3236109999999996,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,93.15068493,100,93.15068493,36.10666666
Italy,2017,2019-04-02T16:35:30.436666Z,STA.IT2115A,SPO.IT2115A_5_BETA_2013-10-04_00:00:00,45.856943999999999,12.925833000000001,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,89.5890411,99.09090909,90.4109589,61.04166374
Italy,2017,2019-04-02T16:35:30.436666Z,STA.IT2140A,SPO.IT2140A_5_BETA_2014-02-11_00:00:00,46.070829999999994,13.22972,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,96.98630137,98.88268156,98.08219178,43.49973624
Italy,2017,2019-04-02T16:35:30.436666Z,STA.IT2146A,SPO.IT2146A_5_BETA_2010-01-01_00:00:00,41.114440000000002,16.787780000000001,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,99.17808219,99.72451791,99.45205479,46.39708332
Italy,2017,2019-04-02T16:35:30.436666Z,STA.IT2229A,SPO.IT2229A_5_BETA_2017-01-01_00:00:00,44.110939999999992,9.9550300000000007,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,95.61643836,100,95.61643836,31.63583333
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1078A,SPO.IT1078A_5_BETA_1996-08-01_00:00:00,38.111033999999982,13.350251999999998,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,92.32876712,100,92.32876712,44
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT2070A,SPO.IT2070A_5_BETA_2011-01-01_00:00:00,45.377499999999998,11.94,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,97.26027397,100,97.26027397,83
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT0956A,SPO.IT0956A_5_BETA_2005-04-28_00:00:00,41.857777999999989,12.568611000000002,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,96.16438356,100,96.16438356,45
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1847A,SPO.IT1847A_5_gravi_2012-09-07_00:00:00,45.034779999999991,6.8359199999999998,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,94.24657534,100,94.24657534,31
Italy,2017,2019-04-02T16:35:30.436666Z,STA.IT1166A,SPO.IT1166A_5_BETA_2010-06-29_00:00:00,46.401944000000007,13.011111,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,92.87671233,96.30681818,96.43835616,27.75062332
Italy,2017,2019-04-02T16:35:30.436666Z,STA.IT1728A,SPO.IT1728A_5_BETA_2005-02-01_00:00:00,42.552219999999998,12.651669999999999,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,98.08219178,100,98.08219178,57
Italy,2017,2019-04-02T16:35:30.436666Z,STA.IT2004A,SPO.IT2004A_5_BETA_2010-02-26_00:00:00,43.10443999999999,12.37472,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,97.80821918,100,97.80821918,32
Italy,2017,2019-04-02T16:35:30.436666Z,STA.IT2066A,SPO.IT2066A_5_BETA_2009-06-20_00:00:00,43.358333000000002,12.557222000000001,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,89.5890411,100,89.5890411,28
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT0832A,SPO.IT0832A_5_BETA_1998-04-01_00:00:00,43.462500000000006,11.876670000000001,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,95.61643836,100,95.61643836,40
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1593A,SPO.IT1593A_5_BETA_2010-01-01_00:00:00,42.77861,11.119170000000002,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,95.89041096,100,95.89041096,23
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1676A,SPO.IT1676A_5_gravi_2008-07-01_00:00:00,45.440339999999992,8.6196900000000003,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,96.71232877,100,96.71232877,67
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT0470A,SPO.IT0470A_5_BETA_2011-11-16_00:00:00,45.104070000000007,7.6953400000000007,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,98.08219178,100,98.08219178,94
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT0753A,SPO.IT0753A_5_nephelometry_beta_2002-03-23_00:00:00,45.891469999999998,10.84449,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,99.45205479,100,99.45205479,41
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1016A,SPO.IT1016A_5_BETA_2007-08-10_00:00:00,45.469721999999997,9.1980559999999993,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,97.53424658,100,97.53424658,81.5
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1037A,SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,46.062929999999994,11.126200000000001,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,100,100,100,36
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1176A,SPO.IT1176A_5_nephelometry_beta_2005-04-28_00:00:00,41.886110999999993,12.541667000000002,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,98.08219178,100,98.08219178,45
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1463A,SPO.IT1463A_5_BETA_2000-06-20_00:00:00,45.62058256000001,9.6115434999999998,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,97.53424658,100,97.53424658,64.607399
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1590A,SPO.IT1590A_5_BETA_2004-01-01_00:00:00,45.672499999999999,12.238611000000001,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,97.53424658,100,97.53424658,77
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1661A,SPO.IT1661A_5_gravi_2009-01-01_00:00:00,44.154722,9.9186110000000003,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,91.78082192,100,91.78082192,28.25
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1687A,SPO.IT1687A_5_BETA_2005-03-01_00:00:00,40.34626999999999,18.09507,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,94.79452055,100,94.79452055,40.57999999
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1702A,SPO.IT1702A_5_BETA_2015-07-16_00:00:00,40.650830000000006,17.94361,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,94.79452055,100,94.79452055,31.62999999
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1890A,SPO.IT1890A_5_BETA_2008-05-14_00:00:00,37.56412499999999,14.281463000000002,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,98.63013699,100,98.63013699,21.6
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1918A,SPO.IT1918A_5_BETA_2008-11-20_00:00:00,44.825000000000003,11.649722000000002,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,97.26027397,100,97.26027397,66
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1977A,SPO.IT1977A_5_BETA_2009-06-15_00:00:00,42.517499999999998,14.14833,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,96.98630137,100,96.98630137,37
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT2098A,SPO.IT2098A_5_BETA_2013-01-20_01:00:00,45.60222000000001,9.276110000000001,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,87.67123288,100,87.67123288,70.69999699
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT2167A,SPO.IT2167A_5_BETA_2017-01-01_00:00:00,42.421390000000002,14.279170000000001,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,98.35616438,100,98.35616438,32
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT2175A,SPO.IT2175A_5_BETA_2014-05-29_00:00:00,42.301810000000003,12.41319,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,98.90410959,100,98.90410959,33
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT2215A,SPO.IT2215A_5_BETA_2015-01-01_00:00:00,41.146909999999998,14.83614,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,91.23287671,100,91.23287671,34.79999999
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT2234A,SPO.IT2234A_5_BETA_2015-01-01_00:00:00,45.730659000000003,7.3296450000000011,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,97.53424658,100,97.53424658,48
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT2274A,SPO.IT2274A_5_BETA_2016-06-16_00:00:00,37.291735999999993,13.532325999999999,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,86.57534247,100,86.57534247,47
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1598A,SPO.IT1598A_5_BETA_2005-04-01_00:00:00,41.628329999999991,15.909439999999998,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,97.26027397,100,97.26027397,36.02
