CountryOrTerritory,Namespace,Network,ResponsibleParty,TimeZone,StationName,EoICode,StationType,StationArea,Pollutant,SamplingPointId,Latitude,Longitude,Altitudee,MeasurementRegime,OperationalActivityBegin,OperationalActivityEnd,Sample,SamplingProcess,MeasurementEquipment,MeasurementMethod,SamplingEquipment,AnalyticalTechnique,envelope
Italy,IT.ISPRA.AQD,Regione Lazio,"Regione Lazio - Direzione Infrastrutture, Ambiente e Politiche Abitative - Area Conservazione Qualità Ambiente e Bonifica Siti Inquinati",UTC+01,RIETI,IT0867A,Traffic,Urban,Particulate matter < 10 µm (aerosol),SPO.IT0867A_5_BETA_2005-11-15_00:00:00,42.404170000000001,12.85833,397,Continuous data collection,2005-11-14T23:00:00Z,,SAM.IT0867A_5_BETA_2005-11-15_00:00:00,SPP.IT0867A_5_BETA_2005-11-15_00:00:00,SWAM 5a Dual channel monitor,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,Regione Lazio,"Regione Lazio - Direzione Infrastrutture, Ambiente e Politiche Abitative - Area Conservazione Qualità Ambiente e Bonifica Siti Inquinati",UTC+01,LT TASSO,IT0869A,Background,Urban,Particulate matter < 10 µm (aerosol),SPO.IT0869A_5_BETA_1998-10-05_00:00:00,41.463889000000002,12.913055999999999,21,Continuous data collection,1998-10-04T22:00:00Z,,SAM.IT0869A_5_BETA_1998-10-05_00:00:00,SPP.IT0869A_5_BETA_1998-10-05_00:00:00,SWAM 5a Dual channel monitor,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,Regione Lazio,"Regione Lazio - Direzione Infrastrutture, Ambiente e Politiche Abitative - Area Conservazione Qualità Ambiente e Bonifica Siti Inquinati",UTC+01,APRILIA 2,IT0865A,Background,Urban,Particulate matter < 10 µm (aerosol),SPO.IT0865A_5_BETA_2008-03-14_00:00:00,41.595278,12.653611,83,Continuous data collection,2008-03-13T23:00:00Z,,SAM.IT0865A_5_BETA_2008-03-14_00:00:00,SPP.IT0865A_5_BETA_2008-03-14_00:00:00,Environnement S.A. Model MP101M (may be used for PM10 and PM2.5),Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,Regione Lazio,"Regione Lazio - Direzione Infrastrutture, Ambiente e Politiche Abitative - Area Conservazione Qualità Ambiente e Bonifica Siti Inquinati",UTC+01,CIPRO,IT1836A,Background,Urban,Particulate matter < 10 µm (aerosol),SPO.IT1836A_5_BETA_2006-12-17_00:00:00,41.906388999999997,12.4475,31,Continuous data collection,2006-12-16T23:00:00Z,,SAM.IT1836A_5_BETA_2006-12-17_00:00:00,SPP.IT1836A_5_BETA_2006-12-17_00:00:00,SWAM 5a Dual channel monitor,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,RETE REGIONALE UMBRIA,Regione Umbria,UTC+01,Narni Scalo,IT2134A,Background,Suburban,Particulate matter < 10 µm (aerosol),SPO.IT2134A_5_BETA_2013-02-05_00:00:00,42.534170000000003,12.521940000000001,95,Continuous data collection,2013-02-04T23:00:00Z,,SAM.IT2134A_5_BETA_2013-02-05_00:00:00,SPP.IT2134A_5_BETA_2013-02-05_00:00:00,,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,RETE REGIONALE UMBRIA,Regione Umbria,UTC+01,Santo Chiodo,IT1745A,Industrial,Suburban,Particulate matter < 10 µm (aerosol),SPO.IT1745A_5_BETA_2005-01-01_00:00:00,42.744720000000001,12.713329999999999,282,Continuous data collection,2004-12-31T23:00:00Z,,SAM.IT1745A_5_BETA_2005-01-01_00:00:00,SPP.IT1745A_5_BETA_2005-01-01_00:00:00,,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,RETE REGIONALE QUALITA' DELL'ARIA DELLA TOSCANA,ARPAT - SETTORE CRTQA,UTC+01,AR-ACROPOLI,IT0950A,Background,Urban,Particulate matter < 10 µm (aerosol),SPO.IT0950A_5_BETA_2013-08-07_00:00:00,43.46111,11.88889,260,Continuous data collection,2013-08-06T22:00:00Z,,SAM.IT0950A_5_BETA_2013-08-07_00:00:00,SPP.IT0950A_5_BETA_2013-08-07_00:00:00,SWAM 5a Dual channel monitor,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,RETE REGIONALE QUALITA' DELL'ARIA DELLA TOSCANA,ARPAT - SETTORE CRTQA,UTC+01,GR-URSS,IT1593A,Background,Urban,Particulate matter < 10 µm (aerosol),SPO.IT1593A_5_BETA_2010-01-01_00:00:00,42.77861,11.11917,10,Continuous data collection,2009-12-31T23:00:00Z,,SAM.IT1593A_5_BETA_2010-01-01_00:00:00,SPP.IT1593A_5_BETA_2010-01-01_00:00:00,SWAM 5a Dual channel monitor,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,RETE REGIONALE QUALITA' DELL'ARIA DELLA TOSCANA,ARPAT - SETTORE CRTQA,UTC+01,PO-ROMA,IT1654A,Background,Urban,Particulate matter < 10 µm (aerosol),SPO.IT1654A_5_BETA_1997-11-04_00:00:00,43.872779999999999,11.091939999999999,54,Continuous data collection,1997-11-03T23:00:00Z,,SAM.IT1654A_5_BETA_1997-11-04_00:00:00,SPP.IT1654A_5_BETA_1997-11-04_00:00:00,SWAM 5a Dual channel monitor,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,RETE REGIONALE QUALITA' DELL'ARIA DELLA TOSCANA,ARPAT - SETTORE CRTQA,UTC+01,LI-CARDUCCI,IT1560A,Traffic,Urban,Particulate matter < 10 µm (aerosol),SPO.IT1560A_5_BETA_2002-01-15_00:00:00,43.554720000000003,10.32972,9,Continuous data collection,2002-01-14T23:00:00Z,,SAM.IT1560A_5_BETA_2002-01-15_00:00:00,SPP.IT1560A_5_BETA_2002-01-15_00:00:00,SWAM 5a Dual channel monitor,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,RETE REGIONALE QUALITA' DELL'ARIA DELLA TOSCANA,ARPAT - SETTORE CRTQA,UTC+01,LU-CAPANNORI,IT1187A,Background,Urban,Particulate matter < 10 µm (aerosol),SPO.IT1187A_5_BETA_1998-08-01_00:00:00,43.840833000000003,10.573888999999999,10,Continuous data collection,1998-07-31T22:00:00Z,,SAM.IT1187A_5_BETA_1998-08-01_00:00:00,SPP.IT1187A_5_BETA_1998-08-01_00:00:00,SWAM 5a Dual channel monitor,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,Regione Lazio,"Regione Lazio - Direzione Infrastrutture, Ambiente e Politiche Abitative - Area Conservazione Qualità Ambiente e Bonifica Siti Inquinati",UTC+01,Faro,IT2251A,Background,Urban,Particulate matter < 10 µm (aerosol),SPO.IT2251A_5_BETA_2016-05-14_00:00:00,42.0989,11.817690000000001,174,Continuous data collection,2016-05-13T22:00:00Z,,SAM.IT2251A_5_BETA_2016-05-14_00:00:00,SPP.IT2251A_5_BETA_2016-05-14_00:00:00,SWAM 5a Dual channel monitor,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.,ARPAC - Agenzia Regionale per la Protezione Ambientale Campania,UTC+01,Fratte,IT2198A,Traffic,Suburban,Particulate matter < 10 µm (aerosol),SPO.IT2198A_5_BETA_2014-05-23_00:00:00,40.703510000000001,14.77793,72,Continuous data collection,2014-05-22T22:00:00Z,,SAM.IT2198A_5_BETA_2014-05-23_00:00:00,SPP.IT2198A_5_BETA_2014-05-23_00:00:00,,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.,ARPAC - Agenzia Regionale per la Protezione Ambientale Campania,UTC+01,Cava de' Tirreni Stadio,IT2213A,Background,Suburban,Particulate matter < 10 µm (aerosol),SPO.IT2213A_5_BETA_2015-01-01_00:00:00,40.710990000000002,14.702439999999999,191,Continuous data collection,2014-12-31T23:00:00Z,,SAM.IT2213A_5_BETA_2015-01-01_00:00:00,SPP.IT2213A_5_BETA_2015-01-01_00:00:00,,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.,ARPAC - Agenzia Regionale per la Protezione Ambientale Campania,UTC+01,Nocera Inferiore scuola Solimene,IT2214A,Traffic,Urban,Particulate matter < 10 µm (aerosol),SPO.IT2214A_5_BETA_2015-01-01_00:00:00,40.740400000000001,14.64345,48,Continuous data collection,2014-12-31T23:00:00Z,,SAM.IT2214A_5_BETA_2015-01-01_00:00:00,SPP.IT2214A_5_BETA_2015-01-01_00:00:00,,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,PIEMONTE - SISTEMA REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA,Regione Piemonte,UTC+01,Asti - D'Acquisto,IT1523A,Background,Urban,Particulate matter < 10 µm (aerosol),SPO.IT1523A_5_BETA_2005-04-20_00:00:00,44.908900000000003,8.205500000000001,150,Continuous data collection,2005-04-19T23:00:00Z,,SAM.IT1523A_5_BETA_2005-04-20_00:00:00,SPP.IT1523A_5_BETA_2005-04-20_00:00:00,Environnement S.A. Model MP101M (may be used for PM10 and PM2.5),Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,PIEMONTE - SISTEMA REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA,Regione Piemonte,UTC+01,Borgaro T. - Caduti,IT1128A,Background,Suburban,Particulate matter < 10 µm (aerosol),SPO.IT1128A_5_gravi_2002-01-01_00:00:00,45.154600000000002,7.658,257,Continuous data collection,2001-12-31T23:00:00Z,,SAM.IT1128A_5_gravi_2002-01-01_00:00:00,SPP.IT1128A_5_gravi_2002-01-01_00:00:00,,,,Gravimetric analysis,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,PIEMONTE - SISTEMA REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA,Regione Piemonte,UTC+01,Cerano - Bagno,IT1509A,Background,Suburban,Particulate matter < 10 µm (aerosol),SPO.IT1509A_5_gravi_2004-12-17_00:00:00,45.409700000000001,8.786099999999999,124,Continuous data collection,2004-12-16T23:00:00Z,,SAM.IT1509A_5_gravi_2004-12-17_00:00:00,SPP.IT1509A_5_gravi_2004-12-17_00:00:00,,,,Gravimetric analysis,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,PIEMONTE - SISTEMA REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA,Regione Piemonte,UTC+01,Cigliano-Autostrada,IT2116A,Traffic,Rural,Particulate matter < 10 µm (aerosol),SPO.IT2116A_5_BETA_2018-01-01_00:00:00,45.294800000000002,8.0434,211,Continuous data collection,2017-12-31T23:00:00Z,,SAM.IT2116A_5_BETA_2018-01-01_00:00:00,SPP.IT2116A_5_BETA_2018-01-01_00:00:00,SWAM 5a Dual channel monitor,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,PIEMONTE - SISTEMA REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA,Regione Piemonte,UTC+01,Cuneo - Alpini,IT1529A,Background,Urban,Particulate matter < 10 µm (aerosol),SPO.IT1529A_5_gravi_2010-01-01_00:00:00,44.381799999999998,7.5382,550,Continuous data collection,2009-12-31T23:00:00Z,,SAM.IT1529A_5_gravi_2010-01-01_00:00:00,SPP.IT1529A_5_gravi_2010-01-01_00:00:00,,,,Gravimetric analysis,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.,ARPAC - Agenzia Regionale per la Protezione Ambientale Campania,UTC+01,Portici parco reggia,IT2270A,Background,Urban,Particulate matter < 10 µm (aerosol),SPO.IT2270A_5_BETA_2016-07-01_00:00:00,40.81588,14.349270000000001,75,Continuous data collection,2016-06-30T22:00:00Z,,SAM.IT2270A_5_BETA_2016-07-01_00:00:00,SPP.IT2270A_5_BETA_2016-07-01_00:00:00,,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.,ARPAC - Agenzia Regionale per la Protezione Ambientale Campania,UTC+01,Tirrenopower Volla,IT2223A,Industrial,Suburban,Particulate matter < 10 µm (aerosol),SPO.IT2223A_5_nephelometry_2015-01-01_00:00:00,40.886400000000002,14.34998,20,Continuous data collection,2014-12-31T23:00:00Z,,SAM.IT2223A_5_nephelometry_2015-01-01_00:00:00,SPP.IT2223A_5_nephelometry_2015-01-01_00:00:00,,Nephelometry,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.,ARPAC - Agenzia Regionale per la Protezione Ambientale Campania,UTC+01,Pignataro,IT2220A,Industrial,Suburban,Particulate matter < 10 µm (aerosol),SPO.IT2220A_5_BETA_2015-01-01_00:00:00,41.168570000000003,14.150790000000001,45,Continuous data collection,2014-12-31T23:00:00Z,,SAM.IT2220A_5_BETA_2015-01-01_00:00:00,SPP.IT2220A_5_BETA_2015-01-01_00:00:00,,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,PROVINCIAL MONITORING NETWORK OF BOLZANO,PROVINCIAL ENVIRONMENTAL PROTECTION AGENCY,UTC+01,ME1 Merano,IT1335A,Traffic,Urban,Particulate matter < 10 µm (aerosol),SPO.IT1335A_5_nephelometry_beta_2018-01-01_00:00:00,46.661999,11.16163,297,Continuous data collection,2017-12-31T23:00:00Z,,SAM.IT1335A_5_nephelometry_beta_2018-01-01_00:00:00,SPP.IT1335A_5_nephelometry_beta_2018-01-01_00:00:00,Thermo model 5030 SHARP Particular Monitor with PM10 & PM2.5 heads,Nephelometry + BETA,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,ARPA MOLISE,ARPA MOLISE,UTC+01,VENAFRO2,IT1962A,Background,Urban,Particulate matter < 10 µm (aerosol),SPO.IT1962A_5_gravi_2014-01-01_00:00:00,41.478889000000002,14.033333000000001,170,Continuous data collection,2013-12-31T23:00:00Z,2018-07-18T22:00:00Z,SAM.IT1962A_5_gravi_2014-01-01_00:00:00,SPP.IT1962A_5_gravi_2014-01-01_00:00:00,,,,Gravimetric analysis,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,ARPA MOLISE,ARPA MOLISE,UTC+01,Centro mobile Bojano,IT2180A,Background,Suburban,Particulate matter < 10 µm (aerosol),SPO.IT2180A_5_gravi_2014-12-24_00:00:00,41.484487999999999,14.481163,482,Continuous data collection,2014-12-23T23:00:00Z,2017-12-31T22:00:00Z,SAM.IT2180A_5_gravi_2014-12-24_00:00:00,SPP.IT2180A_5_gravi_2014-12-24_00:00:00,,,,Gravimetric analysis,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,ARPA MOLISE,ARPA MOLISE,UTC+01,VASTOGIRARDI,IT1863A,Background,Rural,Particulate matter < 10 µm (aerosol),SPO.IT1863A_5_nephelometry_2007-01-01_00:00:00,41.759444000000002,14.208888999999999,954,Continuous data collection,2006-12-31T23:00:00Z,,SAM.IT1863A_5_nephelometry_2007-01-01_00:00:00,SPP.IT1863A_5_nephelometry_2007-01-01_00:00:00,,Nephelometry,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,Regione Lazio,"Regione Lazio - Direzione Infrastrutture, Ambiente e Politiche Abitative - Area Conservazione Qualità Ambiente e Bonifica Siti Inquinati",UTC+01,Campo dell'Oro,IT2252A,Background,Urban,Particulate matter < 10 µm (aerosol),SPO.IT2252A_5_BETA_2017-01-12_00:00:00,42.081825000000002,11.809336,74,Continuous data collection,2017-01-11T23:00:00Z,,SAM.IT2252A_5_BETA_2017-01-12_00:00:00,SPP.IT2252A_5_BETA_2017-01-12_00:00:00,SWAM 5a Dual channel monitor,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,Regione Lazio,"Regione Lazio - Direzione Infrastrutture, Ambiente e Politiche Abitative - Area Conservazione Qualità Ambiente e Bonifica Siti Inquinati",UTC+01,Aurelia,IT2248A,Background,Rural,Particulate matter < 10 µm (aerosol),SPO.IT2248A_5_BETA_2016-05-17_00:00:00,42.137340000000002,11.79316,72,Continuous data collection,2016-05-16T22:00:00Z,,SAM.IT2248A_5_BETA_2016-05-17_00:00:00,SPP.IT2248A_5_BETA_2016-05-17_00:00:00,SWAM 5a Dual channel monitor,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,Regione Lazio,"Regione Lazio - Direzione Infrastrutture, Ambiente e Politiche Abitative - Area Conservazione Qualità Ambiente e Bonifica Siti Inquinati",UTC+01,Villa Guglielmi,IT2247A,Background,Urban,Particulate matter < 10 µm (aerosol),SPO.IT2247A_5_BETA_2017-02-07_00:00:00,41.768189,12.237048,21,Continuous data collection,2017-02-06T23:00:00Z,,SAM.IT2247A_5_BETA_2017-02-07_00:00:00,SPP.IT2247A_5_BETA_2017-02-07_00:00:00,SWAM 5a Dual channel monitor,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,A2A,Regione Friuli Venezia Giulia,UTC+01,A2A Vermegliano,IT2132A,Background,Rural,Particulate matter < 10 µm (aerosol),SPO.IT2132A_5_BETA_2013-12-18_00:00:00,45.836432000000002,13.501116,10,Continuous data collection,2013-12-17T23:00:00Z,,SAM.IT2132A_5_BETA_2013-12-18_00:00:00,SPP.IT2132A_5_BETA_2013-12-18_00:00:00,,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,RETE DI RILEVAMENTO QA DELLA ZONA DI PIANURA,Regione Friuli Venezia Giulia,UTC+01,Pordenone Centro 1,IT2201A,Traffic,Urban,Particulate matter < 10 µm (aerosol),SPO.IT2201A_5_BETA_2014-07-18_00:00:00,45.962623999999998,12.655944,30,Continuous data collection,2014-07-17T23:00:00Z,,SAM.IT2201A_5_BETA_2014-07-18_00:00:00,SPP.IT2201A_5_BETA_2014-07-18_00:00:00,,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,ELETTRA SRL,Regione Friuli Venezia Giulia,UTC+01,via Pitacco-ARPA,IT1475A,Industrial,Suburban,Particulate matter < 10 µm (aerosol),SPO.IT1475A_5_BETA_2016-08-04_00:00:00,45.62420762,13.78026035,27,Continuous data collection,2016-08-03T23:00:00Z,,SAM.IT1475A_5_BETA_2016-08-04_00:00:00,SPP.IT1475A_5_BETA_2016-08-04_00:00:00,,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,Provincial monitoring network of Siracusa,Provincial Administration of Siracusa,UTC+01,Priolo,IT0614A,Background,Urban,Particulate matter < 10 µm (aerosol),SPO.IT0614A_5_BETA_2005-08-01_00:00:00,37.156118999999997,15.190867000000001,35,Continuous data collection,2005-07-31T22:00:00Z,,SAM.IT0614A_5_BETA_2005-08-01_00:00:00,SPP.IT0614A_5_BETA_2005-08-01_00:00:00,SWAM 5a Dual channel monitor,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,Provincia Regionale di Messina IX Dipartimento 1° U.D. Tutela Aria,IX Dip. 1° U.D. Tutela Aria                                                     ,UTC+01,a2a - S.Filippo del Mela,IT1449A,Background,Suburban,Particulate matter < 10 µm (aerosol),SPO.IT1449A_5_BETA_2018-01-01_00:00:00,38.174624000000001,15.271443,50,Continuous data collection,2017-12-31T22:00:00Z,,SAM.IT1449A_5_BETA_2018-01-01_00:00:00,SPP.IT1449A_5_BETA_2018-01-01_00:00:00,,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,Provincia Regionale di Messina IX Dipartimento 1° U.D. Tutela Aria,IX Dip. 1° U.D. Tutela Aria                                                     ,UTC+01,ME - Boccetta,IT1829A,Traffic,Urban,Particulate matter < 10 µm (aerosol),SPO.IT1829A_5_BETA_2016-01-01_00:00:00,38.198256000000001,15.552935,10,Continuous data collection,2015-12-31T23:00:00Z,,SAM.IT1829A_5_BETA_2016-01-01_00:00:00,SPP.IT1829A_5_BETA_2016-01-01_00:00:00,,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,Provincial monitoring network of Caltanissetta,PROVINCIA REGIONALE DI CALTANISSETTA,UTC+01,Niscemi,IT0817A,Traffic,Urban,Particulate matter < 10 µm (aerosol),SPO.IT0817A_5_BETA_2017-01-01_00:00:00,37.147351,14.390705,305,Continuous data collection,2016-12-31T23:00:00Z,,SAM.IT0817A_5_BETA_2017-01-01_00:00:00,SPP.IT0817A_5_BETA_2017-01-01_00:00:00,,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,Air Quality Monitoring Network of Palermo,Comune,UTC+01,PA - Boccadifalco,IT1076A,Background,Suburban,Particulate matter < 10 µm (aerosol),SPO.IT1076A_5_BETA_1996-08-01_00:00:00,38.120539000000001,13.302198000000001,141,Continuous data collection,1996-07-31T22:00:00Z,,SAM.IT1076A_5_BETA_1996-08-01_00:00:00,SPP.IT1076A_5_BETA_1996-08-01_00:00:00,Environnement S.A. Model MP101M (may be used for PM10 and PM2.5),Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,Air Quality Monitoring Network of Palermo,Comune,UTC+01,PA - Castelnuovo,IT1079A,Traffic,Urban,Particulate matter < 10 µm (aerosol),SPO.IT1079A_5_BETA_1996-08-01_00:00:00,38.124381999999997,13.354215,17,Continuous data collection,1996-07-31T22:00:00Z,,SAM.IT1079A_5_BETA_1996-08-01_00:00:00,SPP.IT1079A_5_BETA_1996-08-01_00:00:00,Environnement S.A. Model MP101M (may be used for PM10 and PM2.5),Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,RETE REGIONALE DI RILEVAMENTO DELLA QUALITÀ DELL'ARIA DI ARPA SICILIA,ARPA SICILIA,UTC+01,Trapani,IT1898A,Background,Urban,Particulate matter < 10 µm (aerosol),SPO.IT1898A_5_BETA_2008-09-16_00:00:00,38.012365000000003,12.546894,40,Continuous data collection,2008-09-15T22:00:00Z,,SAM.IT1898A_5_BETA_2008-09-16_00:00:00,SPP.IT1898A_5_BETA_2008-09-16_00:00:00,SWAM 5a Dual channel monitor,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,RETE REGIONALE DI RILEVAMENTO DELLA QUALITÀ DELL'ARIA DI ARPA SICILIA,ARPA SICILIA,UTC+01,Milazzo - Termica,IT1997A,Background,Suburban,Particulate matter < 10 µm (aerosol),SPO.IT1997A_5_BETA_2009-01-01_00:00:00,38.190607999999997,15.249112,28,Continuous data collection,2008-12-31T23:00:00Z,,SAM.IT1997A_5_BETA_2009-01-01_00:00:00,SPP.IT1997A_5_BETA_2009-01-01_00:00:00,SWAM 5a Dual channel monitor,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,ENEL BRINDISI,Arpa Puglia,UTC+01,Ceglie Messapica,IT2148A,Background,Suburban,Particulate matter < 10 µm (aerosol),SPO.IT2148A_5_BETA_2014-01-01_00:00:00,40.649169999999998,17.512499999999999,100,Continuous data collection,2013-12-31T23:00:00Z,,SAM.IT2148A_5_BETA_2014-01-01_00:00:00,SPP.IT2148A_5_BETA_2014-01-01_00:00:00,,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,ITALGREEN,Arpa Puglia,UTC+01,Monopoli Italgreen,IT2143A,Traffic,Suburban,Particulate matter < 10 µm (aerosol),SPO.IT2143A_5_BETA_2015-01-09_00:00:00,40.961390000000002,17.28417,15,Continuous data collection,2015-01-08T23:00:00Z,,SAM.IT2143A_5_BETA_2015-01-09_00:00:00,SPP.IT2143A_5_BETA_2015-01-09_00:00:00,,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,REGIONE PUGLIA,Arpa Puglia,UTC+01,LECCE - S. M. Cerrate,IT1665A,Background,Rural,Particulate matter < 10 µm (aerosol),SPO.IT1665A_5_BETA_2009-04-01_00:00:00,40.458889999999997,18.116109999999999,10,Continuous data collection,2009-03-31T23:00:00Z,,SAM.IT1665A_5_BETA_2009-04-01_00:00:00,SPP.IT1665A_5_BETA_2009-04-01_00:00:00,,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,REGIONE PUGLIA,Arpa Puglia,UTC+01,taranto MACHIAVELLI,IT1611A,Industrial,Suburban,Particulate matter < 10 µm (aerosol),SPO.IT1611A_5_BETA_2004-05-01_00:00:00,40.488610000000001,17.225829999999998,10,Continuous data collection,2004-04-30T23:00:00Z,,SAM.IT1611A_5_BETA_2004-05-01_00:00:00,SPP.IT1611A_5_BETA_2004-05-01_00:00:00,,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
